Detected Component: I1
G11:0 G11:0 G11:0 G11:0 G21:0 G21:0 G21:0 G21:0 G31:0 G31:0 G31:0 G31:0 G41:0 G41:0 G41:0 G41:0 
Detected Component: R1
G11:0 G11:0 G11:0 G11:0 G21:0 G21:0 G21:0 G21:0 G31:-0.001 G31:0 G31:0.001 G31:0 G41:0 G41:0 G41:0 G41:0 
Detected Component: V1
G11:0 G11:0 G11:0 G11:0 G21:0 G21:0 G21:0 G21:0 G31:0 G31:0 G31:1 G31:0 G41:0 G41:0 G41:0 G41:0 
Detected Component: R2
G11:0 G11:0 G11:0 G11:0 G21:-1e-06 G21:1e-06 G21:0 G21:0 G31:0 G31:0 G31:1 G31:0 G41:0 G41:0 G41:0 G41:0 
G11:0 G11:0 G11:0 G11:0 G21:-1e-06 G21:1e-06 G21:0 G21:0 G31:0 G31:0 G31:1 G31:0 G41:0 G41:0 G41:0 G41:0 
Detected Component: R1
G11:0.001 G11:0 G11:-0.001 G11:0 G21:-1e-06 G21:1e-06 G21:0 G21:0 G31:0 G31:0 G31:1 G31:0 G41:0 G41:0 G41:0 G41:0 
Detected Component: R2
G11:0.001001 G11:-1e-06 G11:-0.001 G11:0 G21:-1e-06 G21:1e-06 G21:0 G21:0 G31:0 G31:0 G31:1 G31:0 G41:0 G41:0 G41:0 G41:0 
G11:0.001001 G11:-1e-06 G11:-0.001 G11:0 G21:-1e-06 G21:1e-06 G21:0 G21:0 G31:0 G31:0 G31:1 G31:0 G41:0 G41:0 G41:0 G41:0 
Detected Component: C1
G11:1 G11:-1e-06 G11:-0.001 G11:0 G21:-1e-06 G21:1e-06 G21:0 G21:0 G31:0 G31:0 G31:1 G31:0 G41:0 G41:0 G41:0 G41:0 
Time,N001,N002,N003,N004,C1,L1,R2,R1,V1,I1,
0.004313,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.004314,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.004315,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.004316,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.004317,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.004318,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.004319,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.00432,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.004321,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.004322,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.004323,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.004324,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.004325,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.004326,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.004327,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.004328,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.004329,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.00433,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.004331,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.004332,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.004333,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.004334,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.004335,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.004336,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.004337,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.004338,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.004339,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.00434,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.004341,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.004342,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.004343,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.004344,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.004345,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.004346,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.004347,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.004348,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.004349,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.00435,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.004351,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.004352,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.004353,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.004354,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.004355,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.004356,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.004357,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.004358,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.004359,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.00436,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.004361,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.004362,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.004363,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.004364,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.004365,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.004366,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.004367,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.004368,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.004369,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.00437,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.004371,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.004372,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.004373,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.004374,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.004375,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.004376,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.004377,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.004378,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.004379,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.00438,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.004381,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.004382,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.004383,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.004384,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.004385,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.004386,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.004387,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.004388,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.004389,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.00439,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.004391,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.004392,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.004393,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.004394,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.004395,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.004396,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.004397,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.004398,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.004399,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.0044,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.004401,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.004402,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.004403,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.004404,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.004405,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.004406,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.004407,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.004408,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.004409,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.00441,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.004411,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.004412,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.004413,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.004414,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.004415,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.004416,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.004417,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.004418,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.004419,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.00442,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.004421,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.004422,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.004423,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.004424,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.004425,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.004426,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.004427,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.004428,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.004429,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.00443,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.004431,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.004432,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.004433,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.004434,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.004435,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.004436,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.004437,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.004438,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.004439,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.00444,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.004441,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.004442,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.004443,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.004444,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.004445,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.004446,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.004447,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.004448,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.004449,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.00445,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.004451,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.004452,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.004453,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.004454,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.004455,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.004456,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.004457,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.004458,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.004459,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.00446,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.004461,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.004462,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.004463,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.004464,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.004465,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.004466,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.004467,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.004468,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.004469,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.00447,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.004471,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.004472,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.004473,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.004474,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.004475,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.004476,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.004477,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.004478,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.004479,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.00448,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.004481,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.004482,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.004483,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.004484,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.004485,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.004486,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.004487,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.004488,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.004489,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.00449,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.004491,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.004492,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.004493,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.004494,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.004495,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.004496,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.004497,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.004498,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.004499,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.0045,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.004501,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.004502,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.004503,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.004504,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.004505,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.004506,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.004507,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.004508,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.004509,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.00451,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.004511,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.004512,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.004513,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.004514,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.004515,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.004516,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.004517,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.004518,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.004519,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.00452,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.004521,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.004522,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.004523,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.004524,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.004525,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.004526,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.004527,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.004528,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.004529,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.00453,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.004531,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.004532,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.004533,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.004534,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.004535,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.004536,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.004537,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.004538,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.004539,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.00454,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.004541,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.004542,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.004543,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.004544,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.004545,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.004546,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.004547,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.004548,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.004549,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.00455,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.004551,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.004552,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.004553,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.004554,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.004555,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.004556,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.004557,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.004558,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.004559,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.00456,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.004561,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.004562,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.004563,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.004564,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.004565,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.004566,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.004567,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.004568,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.004569,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.00457,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.004571,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.004572,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.004573,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.004574,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.004575,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.004576,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.004577,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.004578,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.004579,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.00458,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.004581,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.004582,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.004583,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.004584,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.004585,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.004586,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.004587,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.004588,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.004589,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.00459,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.004591,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.004592,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.004593,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.004594,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.004595,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.004596,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.004597,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.004598,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.004599,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.0046,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.004601,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.004602,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.004603,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.004604,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.004605,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.004606,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.004607,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.004608,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.004609,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.00461,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.004611,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.004612,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.004613,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.004614,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.004615,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.004616,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
